Freq.	V(1|1|1|a)	I(R129)
2.27027027027026e+006	9.12669684342233e-001,6.25229986957238e-002	1.74660631315535e-003,-1.25045997391448e-003
2.28018018018017e+006	9.25778778995782e-001,1.71668614523474e-002	1.48442442008436e-003,-3.43337229046947e-004
2.29009009009008e+006	9.28380548705920e-001,9.09752317437489e-003	1.43238902588160e-003,-1.81950463487498e-004
2.29999999999999e+006	9.39551044150942e-001,-3.30723719936815e-002	1.20897911698116e-003,6.61447439873631e-004
2.30990990990990e+006	9.07640452415494e-001,-8.54626886862754e-002	1.84719095169012e-003,1.70925377372551e-003
2.31981981981982e+006	8.05407514303757e-001,-9.56738882609038e-002	3.89184971392486e-003,1.91347776521808e-003
2.32972972972973e+006	7.82649512570986e-001,5.42768531029983e-002	4.34700974858027e-003,-1.08553706205997e-003
2.33963963963964e+006	8.99437611763173e-001,6.95484618132624e-002	2.01124776473655e-003,-1.39096923626525e-003
2.34954954954955e+006	9.44366117454570e-001,1.99864662542334e-002	1.11267765090859e-003,-3.99729325084668e-004
2.35945945945946e+006	9.55796598903747e-001,-2.12108267577067e-002	8.84068021925053e-004,4.24216535154134e-004
2.36936936936937e+006	9.60201379434939e-001,-5.87305812306247e-002	7.95972411301220e-004,1.17461162461249e-003
2.37927927927928e+006	9.55468715596075e-001,-9.61329557447684e-002	8.90625688078492e-004,1.92265911489537e-003
2.38918918918919e+006	9.43566164877544e-001,-1.33281559840265e-001	1.12867670244912e-003,2.66563119680531e-003
2.39909909909910e+006	9.23188238297167e-001,-1.71985703743353e-001	1.53623523405666e-003,3.43971407486706e-003
2.40900900900901e+006	8.89229812391127e-001,-2.13224965344553e-001	2.21540375217746e-003,4.26449930689105e-003
2.41891891891892e+006	8.29739664199416e-001,-2.54206152221236e-001	3.40520671601169e-003,5.08412304442472e-003
2.42882882882883e+006	7.20899605141652e-001,-2.72578221048830e-001	5.58200789716695e-003,5.45156442097659e-003
2.43873873873874e+006	5.69043495978965e-001,-1.71595296165655e-001	8.61913008042070e-003,3.43190592331310e-003
2.44864864864865e+006	6.14351688707462e-001,6.75473384209441e-002	7.71296622585076e-003,-1.35094676841888e-003
2.45855855855856e+006	8.10244108338992e-001,9.63921761736805e-002	3.79511783322015e-003,-1.92784352347361e-003
2.46846846846847e+006	9.01949193909954e-001,1.48553531073520e-002	1.96101612180093e-003,-2.97107062147040e-004
2.47837837837838e+006	9.27732418510309e-001,-6.32772327003533e-002	1.44535162979382e-003,1.26554465400707e-003
2.48828828828829e+006	9.26273319930251e-001,-1.27585439530747e-001	1.47453360139497e-003,2.55170879061493e-003
2.49819819819820e+006	9.11009075690135e-001,-1.82430752929161e-001	1.77981848619730e-003,3.64861505858323e-003
2.50810810810811e+006	8.85890346748286e-001,-2.31470553631613e-001	2.28219306503427e-003,4.62941107263226e-003
2.51801801801802e+006	8.51246783408847e-001,-2.76614082491164e-001	2.97506433182305e-003,5.53228164982328e-003
2.52792792792793e+006	8.05600442716839e-001,-3.18185473090094e-001	3.88799114566321e-003,6.36370946180188e-003
2.53783783783784e+006	7.46261231565504e-001,-3.54703750514891e-001	5.07477536868992e-003,7.09407501029783e-003
2.54774774774775e+006	6.69776820749742e-001,-3.82027733342257e-001	6.60446358500516e-003,7.64055466684513e-003
