Freq.	V(1|1|1|b)	I(R129)
1.95315315315315e+006	9.51698935194455e-001,5.46699094412234e-002	9.66021296110893e-004,-1.09339818882447e-003
1.96306306306306e+006	9.53284057333959e-001,3.25838851940574e-002	9.34318853320812e-004,-6.51677703881148e-004
1.97297297297297e+006	9.58678159665401e-001,-1.09385643284073e-003	8.26436806691981e-004,2.18771286568145e-005
1.98288288288288e+006	9.49946016103954e-001,-4.56068360410787e-002	1.00107967792091e-003,9.12136720821573e-004
1.99279279279279e+006	9.14958418319387e-001,-1.00849749717087e-001	1.70083163361226e-003,2.01699499434174e-003
2.00270270270270e+006	8.18999107180387e-001,-1.54660959265642e-001	3.62001785639225e-003,3.09321918531283e-003
2.01261261261261e+006	6.30470682755088e-001,-8.31603079526800e-002	7.39058634489823e-003,1.66320615905360e-003
2.02252252252251e+006	6.56932794495800e-001,1.68854725906361e-001	6.86134411008400e-003,-3.37709451812722e-003
2.03243243243242e+006	8.21308811774334e-001,2.11702415581238e-001	3.57382376451332e-003,-4.23404831162476e-003
2.04234234234233e+006	9.03724775672155e-001,1.70883480846729e-001	1.92550448655690e-003,-3.41766961693457e-003
2.05225225225224e+006	9.40959886460721e-001,1.27683030771018e-001	1.18080227078557e-003,-2.55366061542035e-003
2.06216216216215e+006	9.58507691348394e-001,8.96329762098020e-002	8.29846173032118e-004,-1.79265952419604e-003
2.07207207207206e+006	9.62696162293727e-001,5.48907849840132e-002	7.46076754125464e-004,-1.09781569968026e-003
2.08198198198197e+006	9.60880387688644e-001,3.45383314849534e-002	7.82392246227122e-004,-6.90766629699068e-004
2.09189189189188e+006	9.63864154021079e-001,2.05043712538149e-003	7.22716919578419e-004,-4.10087425076297e-005
2.10180180180179e+006	9.43159640099998e-001,-3.49999376170125e-002	1.13680719800004e-003,6.99998752340250e-004
2.11171171171170e+006	8.98552180912927e-001,-3.34429842162087e-002	2.02895638174145e-003,6.68859684324173e-004
2.12162162162161e+006	9.05386394286679e-001,-4.03266819969086e-002	1.89227211426642e-003,8.06533639938172e-004
2.13153153153152e+006	8.75808324869080e-001,-7.35430029708031e-002	2.48383350261840e-003,1.47086005941606e-003
2.14144144144143e+006	7.93153631216678e-001,-4.19074119171543e-002	4.13692737566644e-003,8.38148238343086e-004
2.15135135135134e+006	7.57786414727676e-001,1.54484827863232e-002	4.84427170544647e-003,-3.08969655726463e-004
2.16126126126125e+006	8.24859572064238e-001,1.23202337486015e-001	3.50280855871524e-003,-2.46404674972030e-003
2.17117117117116e+006	8.91543145093153e-001,1.14051903170045e-001	2.16913709813693e-003,-2.28103806340090e-003
2.18108108108107e+006	9.30704008916121e-001,8.17143245220339e-002	1.38591982167757e-003,-1.63428649044068e-003
2.19099099099098e+006	9.43529074643831e-001,6.94599313560035e-002	1.12941850712339e-003,-1.38919862712007e-003
2.20090090090089e+006	9.57607422741685e-001,4.75872620443388e-002	8.47851545166305e-004,-9.51745240886776e-004
2.21081081081080e+006	9.67860806482169e-001,3.00789021579450e-002	6.42783870356625e-004,-6.01578043158900e-004
2.22072072072071e+006	9.72851303993393e-001,1.32232432492418e-002	5.42973920132144e-004,-2.64464864984837e-004
2.23063063063062e+006	9.77255159236223e-001,-4.82802211384969e-003	4.54896815275534e-004,9.65604422769939e-005
2.24054054054053e+006	9.78574124742144e-001,-2.06415729992604e-002	4.28517505157113e-004,4.12831459985209e-004
2.25045045045044e+006	9.76542740690349e-001,-3.75510299175463e-002	4.69145186193012e-004,7.51020598350926e-004
2.26036036036035e+006	9.73219725041946e-001,-5.22804320264318e-002	5.35605499161085e-004,1.04560864052864e-003
2.27027027027026e+006	9.63902283872450e-001,-6.42026188012472e-002	7.21954322550997e-004,1.28405237602494e-003
2.28018018018017e+006	9.63527167740908e-001,-5.89355924407522e-002	7.29456645181838e-004,1.17871184881504e-003
2.29009009009008e+006	9.73656050786215e-001,-7.59380837451726e-002	5.26878984275698e-004,1.51876167490345e-003
2.29999999999999e+006	9.69345137032096e-001,-9.40566440216161e-002	6.13097259358071e-004,1.88113288043232e-003
2.30990990990990e+006	9.65916067497423e-001,-1.03334217677472e-001	6.81678650051545e-004,2.06668435354944e-003
2.31981981981982e+006	9.65611886851160e-001,-1.17509573246174e-001	6.87762262976792e-004,2.35019146492349e-003
2.32972972972973e+006	9.60354606970321e-001,-1.33227024002975e-001	7.92907860593570e-004,2.66454048005950e-003
2.33963963963964e+006	9.57495674291598e-001,-1.45164249973816e-001	8.50086514168034e-004,2.90328499947632e-003
2.34954954954955e+006	9.50927489897408e-001,-1.63185230850072e-001	9.81450202051841e-004,3.26370461700143e-003
