Freq.	V(1|1|1|a)	I(R129)
1.62612612612612e+006	8.15184925924227e-001,3.43445639854741e-001	3.69630148151547e-003,-6.86891279709482e-003
1.63603603603603e+006	8.28610444992842e-001,3.18804338820044e-001	3.42779110014315e-003,-6.37608677640088e-003
1.64594594594594e+006	7.99027419655302e-001,2.79963780382365e-001	4.01945160689396e-003,-5.59927560764729e-003
1.65585585585585e+006	7.47497536320289e-001,3.33593751548903e-001	5.05004927359422e-003,-6.67187503097806e-003
1.66576576576576e+006	7.86606563320967e-001,3.65854047138719e-001	4.26786873358066e-003,-7.31708094277439e-003
1.67567567567567e+006	8.13026911713746e-001,3.62730923710864e-001	3.73946176572508e-003,-7.25461847421727e-003
1.68558558558558e+006	8.29270665775514e-001,3.54141451710877e-001	3.41458668448972e-003,-7.08282903421754e-003
1.69549549549549e+006	8.40996430854277e-001,3.43356750460840e-001	3.18007138291446e-003,-6.86713500921681e-003
1.70540540540540e+006	8.48877983575147e-001,3.28270080950615e-001	3.02244032849705e-003,-6.56540161901230e-003
1.71531531531531e+006	8.39948825517435e-001,3.06675153608129e-001	3.20102348965131e-003,-6.13350307216259e-003
1.72522522522522e+006	8.20548883890795e-001,3.27961409015001e-001	3.58902232218411e-003,-6.55922818030001e-003
1.73513513513513e+006	8.42415661949970e-001,3.37157570386115e-001	3.15168676100059e-003,-6.74315140772231e-003
1.74504504504504e+006	8.56648262019313e-001,3.31398649853538e-001	2.86703475961374e-003,-6.62797299707076e-003
1.75495495495495e+006	8.66104349979694e-001,3.24024006052105e-001	2.67791300040612e-003,-6.48048012104211e-003
1.76486486486486e+006	8.73020736184227e-001,3.16439609607463e-001	2.53958527631545e-003,-6.32879219214926e-003
1.77477477477477e+006	8.78435984478833e-001,3.10359516592186e-001	2.43128031042333e-003,-6.20719033184372e-003
1.78468468468468e+006	8.85022155736227e-001,3.04226016120956e-001	2.29955688527546e-003,-6.08452032241912e-003
1.79459459459459e+006	8.91011258130785e-001,2.97268976983597e-001	2.17977483738430e-003,-5.94537953967194e-003
1.80450450450450e+006	8.96529983650512e-001,2.90142313614715e-001	2.06940032698976e-003,-5.80284627229431e-003
1.81441441441441e+006	9.01786515116103e-001,2.82856376132207e-001	1.96426969767793e-003,-5.65712752264414e-003
1.82432432432432e+006	9.06874108073193e-001,2.75342887470782e-001	1.86251783853614e-003,-5.50685774941564e-003
