Freq.	V(1|1|1|a)	I(R129)
1.62612612612612e+006	8.00595752313099e-001,3.52478792218157e-001	3.98808495373802e-003,-7.04957584436313e-003
1.63603603603603e+006	8.07466562067354e-001,3.18822317664954e-001	3.85066875865293e-003,-6.37644635329908e-003
1.64594594594594e+006	7.43100074412984e-001,3.02768008365645e-001	5.13799851174032e-003,-6.05536016731290e-003
1.65585585585585e+006	7.46673554169946e-001,3.72032126354170e-001	5.06652891660108e-003,-7.44064252708339e-003
1.66576576576576e+006	7.81803144018422e-001,3.81155065198720e-001	4.36393711963157e-003,-7.62310130397441e-003
1.67567567567567e+006	8.02545323223367e-001,3.75390777425782e-001	3.94909353553265e-003,-7.50781554851564e-003
1.68558558558558e+006	8.16707113349504e-001,3.66800783336843e-001	3.66585773300993e-003,-7.33601566673686e-003
1.69549549549549e+006	8.27734316411582e-001,3.55974679847447e-001	3.44531367176836e-003,-7.11949359694893e-003
1.70540540540540e+006	8.34928563745702e-001,3.39822813528139e-001	3.30142872508596e-003,-6.79645627056278e-003
1.71531531531531e+006	8.20067874955845e-001,3.18771303855052e-001	3.59864250088310e-003,-6.37542607710104e-003
1.72522522522522e+006	8.08033324361713e-001,3.46423629941622e-001	3.83933351276573e-003,-6.92847259883244e-003
1.73513513513513e+006	8.29765862158427e-001,3.51486076087278e-001	3.40468275683145e-003,-7.02972152174556e-003
1.74504504504504e+006	8.43255441484019e-001,3.45366161272160e-001	3.13489117031962e-003,-6.90732322544320e-003
1.75495495495495e+006	8.52315912236329e-001,3.37572963058027e-001	2.95368175527343e-003,-6.75145926116054e-003
1.76486486486486e+006	8.57093221309294e-001,3.30547365069939e-001	2.85813557381412e-003,-6.61094730139878e-003
1.77477477477477e+006	8.64146340498637e-001,3.26769005220712e-001	2.71707319002726e-003,-6.53538010441424e-003
1.78468468468468e+006	8.71500423639501e-001,3.20352832140036e-001	2.56999152720999e-003,-6.40705664280071e-003
1.79459459459459e+006	8.77882418366816e-001,3.13479960365797e-001	2.44235163266369e-003,-6.26959920731594e-003
1.80450450450450e+006	8.83796779260384e-001,3.06471289212046e-001	2.32406441479232e-003,-6.12942578424091e-003
