Freq.	V(1|1|1|b)	I(R129)
1.53693693693693e+006	9.73561140407345e-001,1.31794323443959e-001	5.28777191853103e-004,-2.63588646887919e-003
1.54684684684684e+006	9.75588311324326e-001,1.22467598580827e-001	4.88233773513485e-004,-2.44935197161654e-003
1.55675675675675e+006	9.76575171491951e-001,1.12558057000304e-001	4.68496570160986e-004,-2.25116114000608e-003
1.56666666666666e+006	9.75794977831007e-001,1.05396043234056e-001	4.84100443379862e-004,-2.10792086468112e-003
1.57657657657657e+006	9.79888476788091e-001,9.75431433126450e-002	4.02230464238171e-004,-1.95086286625290e-003
1.58648648648648e+006	9.82411599048665e-001,8.68833401039309e-002	3.51768019026695e-004,-1.73766680207862e-003
1.59639639639639e+006	9.83923882559976e-001,7.56145292195619e-002	3.21522348800487e-004,-1.51229058439124e-003
1.60630630630630e+006	9.84657492504570e-001,6.34441910588441e-002	3.06850149908600e-004,-1.26888382117688e-003
1.61621621621621e+006	9.83933730307885e-001,4.96944293257823e-002	3.21325393842296e-004,-9.93888586515647e-004
1.62612612612612e+006	9.78274219417032e-001,3.38081579241747e-002	4.34515611659361e-004,-6.76163158483495e-004
1.63603603603603e+006	9.60696573680682e-001,3.11831605939243e-002	7.86068526386361e-004,-6.23663211878486e-004
1.64594594594594e+006	9.74256113391077e-001,3.53427542677841e-002	5.14877732178465e-004,-7.06855085355683e-004
1.65585585585585e+006	9.81554452560991e-001,1.71075130288145e-002	3.68910948780179e-004,-3.42150260576291e-004
1.66576576576576e+006	9.80882133785072e-001,-3.19140959512773e-003	3.82357324298561e-004,6.38281919025546e-005
1.67567567567567e+006	9.73553464278754e-001,-2.60567328261067e-002	5.28930714424924e-004,5.21134656522135e-004
1.68558558558558e+006	9.51712743883198e-001,-4.77382245085174e-002	9.65745122336033e-004,9.54764490170348e-004
1.69549549549549e+006	9.07678822652169e-001,-4.26025780756378e-002	1.84642354695662e-003,8.52051561512757e-004
1.70540540540540e+006	9.35572259762024e-001,-2.79926380228464e-003	1.28855480475953e-003,5.59852760456929e-005
1.71531531531531e+006	9.58858916931876e-001,-3.59733703456603e-002	8.22821661362481e-004,7.19467406913205e-004
1.72522522522522e+006	9.48342107664643e-001,-7.41615866569459e-002	1.03315784670713e-003,1.48323173313892e-003
1.73513513513513e+006	9.04527174765379e-001,-9.58759613067175e-002	1.90945650469243e-003,1.91751922613435e-003
1.74504504504504e+006	8.64687185792481e-001,-6.30359982341417e-002	2.70625628415038e-003,1.26071996468283e-003
1.75495495495495e+006	8.99049270427658e-001,-3.06338842516064e-002	2.01901459144684e-003,6.12677685032128e-004
1.76486486486486e+006	9.37937495964222e-001,-5.09573658870374e-002	1.24125008071555e-003,1.01914731774075e-003
1.77477477477477e+006	9.45081986486684e-001,-9.79931069051247e-002	1.09836027026631e-003,1.95986213810249e-003
1.78468468468468e+006	9.31607872919223e-001,-1.41446623278258e-001	1.36784254161554e-003,2.82893246556516e-003
1.79459459459459e+006	9.04392625773456e-001,-1.87806059334685e-001	1.91214748453088e-003,3.75612118669371e-003
1.80450450450450e+006	8.51962597277184e-001,-2.36535023717869e-001	2.96074805445631e-003,4.73070047435739e-003
1.81441441441441e+006	7.54582297645831e-001,-2.75399685514680e-001	4.90835404708338e-003,5.50799371029360e-003
1.82432432432432e+006	5.90210629901806e-001,-2.43341148384758e-001	8.19578740196388e-003,4.86682296769517e-003
1.83423423423423e+006	4.78760503424448e-001,-2.11667259920186e-002	1.04247899315110e-002,4.23334519840372e-004
1.84414414414414e+006	6.38899306914571e-001,1.76287429217750e-001	7.22201386170857e-003,-3.52574858435501e-003
1.85405405405405e+006	8.14449352817596e-001,1.55895240710269e-001	3.71101294364808e-003,-3.11790481420538e-003
1.86396396396396e+006	8.92818694122596e-001,7.09217905526097e-002	2.14362611754807e-003,-1.41843581105219e-003
1.87387387387387e+006	9.09272847144930e-001,-1.73512033026419e-002	1.81454305710140e-003,3.47024066052838e-004
1.88378378378378e+006	8.73293669735664e-001,-9.90546672447097e-002	2.53412660528672e-003,1.98109334489420e-003
1.89369369369369e+006	7.73950779540711e-001,-1.39907278113530e-001	4.52098440918577e-003,2.79814556227061e-003
1.90360360360360e+006	6.43737987667564e-001,-2.90421987915264e-002	7.12524024664873e-003,5.80843975830529e-004
1.91351351351351e+006	7.66234411900180e-001,1.21364308762444e-001	4.67531176199640e-003,-2.42728617524888e-003
1.92342342342342e+006	8.88423351939168e-001,7.52720866142091e-002	2.23153296121664e-003,-1.50544173228418e-003
1.93333333333333e+006	9.30510689219593e-001,1.04915672639150e-003	1.38978621560814e-003,-2.09831345278300e-005
1.94324324324324e+006	9.38054623903340e-001,-6.52638041331536e-002	1.23890752193319e-003,1.30527608266307e-003
1.95315315315315e+006	9.28090067869130e-001,-1.24947945650957e-001	1.43819864261740e-003,2.49895891301915e-003
1.96306306306306e+006	9.04732750556607e-001,-1.81125013269572e-001	1.90534498886785e-003,3.62250026539144e-003
1.97297297297297e+006	8.66731492224140e-001,-2.34779707550922e-001	2.66537015551720e-003,4.69559415101844e-003
1.98288288288288e+006	8.12919248472869e-001,-2.82089236544262e-001	3.74161503054262e-003,5.64178473088523e-003
1.99279279279279e+006	7.40425008281468e-001,-3.27337197949564e-001	5.19149983437065e-003,6.54674395899128e-003
2.00270270270270e+006	6.35134952176060e-001,-3.55547623032715e-001	7.29730095647880e-003,7.11095246065431e-003
2.01261261261261e+006	4.99656311399142e-001,-3.42960811722514e-001	1.00068737720172e-002,6.85921623445027e-003
2.02252252252251e+006	3.54808653031233e-001,-2.59950225699535e-001	1.29038269393753e-002,5.19900451399070e-003
2.03243243243242e+006	2.55047290680824e-001,-9.47095624838216e-002	1.48990541863835e-002,1.89419124967643e-003
2.04234234234233e+006	2.58271996324722e-001,1.06163973113122e-001	1.48345600735056e-002,-2.12327946226244e-003
2.05225225225224e+006	3.56710704972786e-001,2.59529246775527e-001	1.28657859005443e-002,-5.19058493551054e-003
2.06216216216215e+006	4.84414439280952e-001,3.40694732714431e-001	1.03117112143810e-002,-6.81389465428862e-003
2.07207207207206e+006	6.10055344243046e-001,3.61737958176797e-001	7.79889311513909e-003,-7.23475916353593e-003
2.08198198198197e+006	7.11031529262093e-001,3.43946088397065e-001	5.77936941475814e-003,-6.87892176794130e-003
2.09189189189188e+006	7.86462100713946e-001,3.07317196221084e-001	4.27075798572108e-003,-6.14634392442168e-003
2.10180180180179e+006	8.40593374879539e-001,2.61300337397996e-001	3.18813250240921e-003,-5.22600674795991e-003
2.11171171171170e+006	8.73461055147353e-001,2.10520820248305e-001	2.53077889705294e-003,-4.21041640496609e-003
2.12162162162161e+006	8.93736290354341e-001,1.69664916204840e-001	2.12527419291317e-003,-3.39329832409680e-003
2.13153153153152e+006	9.05690269141816e-001,1.19641079186269e-001	1.88619461716369e-003,-2.39282158372538e-003
2.14144144144143e+006	9.05603312639201e-001,7.27373131531235e-002	1.88793374721599e-003,-1.45474626306247e-003
2.15135135135134e+006	8.69901575993490e-001,2.15328987755800e-002	2.60196848013019e-003,-4.30657975511600e-004
2.16126126126125e+006	8.34157174368719e-001,4.23136940125121e-002	3.31685651262561e-003,-8.46273880250242e-004
2.17117117117116e+006	8.42971252305577e-001,1.86218141489670e-002	3.14057495388845e-003,-3.72436282979340e-004
2.18108108108107e+006	7.86560653400122e-001,-1.56714147962755e-006	4.26878693199756e-003,3.13428295925511e-008
2.19099099099098e+006	7.59300922330743e-001,9.16836884672966e-002	4.81398155338514e-003,-1.83367376934593e-003
2.20090090090089e+006	8.51730968526536e-001,1.10155333184565e-001	2.96538062946928e-003,-2.20310666369129e-003
2.21081081081080e+006	8.84564688425636e-001,5.33696200433060e-002	2.30870623148728e-003,-1.06739240086612e-003
2.22072072072071e+006	8.68326641553779e-001,1.22700190634048e-002	2.63346716892442e-003,-2.45400381268096e-004
2.23063063063062e+006	8.32747952655861e-001,2.18105673797341e-002	3.34504094688278e-003,-4.36211347594682e-004
2.24054054054053e+006	8.74160619913761e-001,4.84870666351670e-002	2.51678760172479e-003,-9.69741332703340e-004
2.25045045045044e+006	9.12479968683130e-001,9.40638090617037e-003	1.75040062633739e-003,-1.88127618123407e-004
2.26036036036035e+006	9.21331426818327e-001,-4.06796294947368e-002	1.57337146363347e-003,8.13592589894736e-004
2.27027027027026e+006	9.15519419968269e-001,-9.30013325631088e-002	1.68961160063462e-003,1.86002665126218e-003
2.28018018018017e+006	8.87663525419557e-001,-1.47161196276075e-001	2.24672949160886e-003,2.94322392552150e-003
2.29009009009008e+006	8.38339793789590e-001,-1.98977936819155e-001	3.23320412420820e-003,3.97955873638310e-003
2.29999999999999e+006	7.46706669037299e-001,-2.35377213542448e-001	5.06586661925403e-003,4.70754427084896e-003
2.30990990990990e+006	6.30943105394836e-001,-1.82148216687150e-001	7.38113789210328e-003,3.64296433374301e-003
2.31981981981982e+006	6.38534263126092e-001,-8.30233818800261e-002	7.22931473747815e-003,1.66046763760052e-003
2.32972972972973e+006	6.56662406510745e-001,-1.24027363420227e-001	6.86675186978509e-003,2.48054726840454e-003
2.33963963963964e+006	5.22884560393850e-001,-1.15941203125794e-001	9.54230879212300e-003,2.31882406251588e-003
2.34954954954955e+006	4.58074343148586e-001,7.77387695134258e-002	1.08385131370283e-002,-1.55477539026852e-003
2.35945945945946e+006	5.93816726921652e-001,2.26430552787591e-001	8.12366546156696e-003,-4.52861105575182e-003
2.36936936936937e+006	7.45624813201159e-001,2.23696463112881e-001	5.08750373597682e-003,-4.47392926225761e-003
2.37927927927928e+006	8.27228396767739e-001,1.60815895786834e-001	3.45543206464522e-003,-3.21631791573669e-003
2.38918918918919e+006	8.57629909825739e-001,1.03489880547319e-001	2.84740180348523e-003,-2.06979761094637e-003
2.39909909909910e+006	8.85456028696118e-001,6.84990706013099e-002	2.29087942607764e-003,-1.36998141202620e-003
2.40900900900901e+006	9.11894141623506e-001,4.10668448308178e-003	1.76211716752988e-003,-8.21336896616355e-005
2.41891891891892e+006	9.03181350039577e-001,-6.52691188603937e-002	1.93637299920846e-003,1.30538237720787e-003
2.42882882882883e+006	8.75225835197089e-001,-1.15806782574084e-001	2.49548329605821e-003,2.31613565148168e-003
2.43873873873874e+006	8.58603058995341e-001,-1.65684478861684e-001	2.82793882009317e-003,3.31368957723367e-003
2.44864864864865e+006	8.11347817336064e-001,-2.37285673060713e-001	3.77304365327872e-003,4.74571346121427e-003
2.45855855855856e+006	7.23349285279006e-001,-2.96442424983243e-001	5.53301429441987e-003,5.92884849966486e-003
2.46846846846847e+006	5.96567722137814e-001,-3.23597470533845e-001	8.06864555724372e-003,6.47194941067689e-003
2.47837837837838e+006	4.41866848688300e-001,-2.88529746873890e-001	1.11626630262340e-002,5.77059493747780e-003
2.48828828828829e+006	3.03118860527724e-001,-1.64214802860203e-001	1.39376227894455e-002,3.28429605720406e-003
2.49819819819820e+006	2.48543116016781e-001,2.81919678246696e-002	1.50291376796644e-002,-5.63839356493393e-004
2.50810810810811e+006	3.03512893070404e-001,2.11219319168862e-001	1.39297421385919e-002,-4.22438638337724e-003
2.51801801801802e+006	4.22861636449235e-001,3.25403027810718e-001	1.15427672710153e-002,-6.50806055621435e-003
2.52792792792793e+006	5.50672949497006e-001,3.69014289403777e-001	8.98654101005988e-003,-7.38028578807553e-003
2.53783783783784e+006	6.59792414395960e-001,3.66041755618826e-001	6.80415171208080e-003,-7.32083511237652e-003
