Freq.	V(1|1|1|b)	I(R129)
1.83423423423423e+006	9.69953246750691e-001,1.82236977024026e-002	6.00935064986172e-004,-3.64473954048051e-004
1.84414414414414e+006	9.55472310656410e-001,-1.17769403706835e-002	8.90553786871799e-004,2.35538807413670e-004
1.85405405405405e+006	8.94289127419258e-001,-3.03569745823123e-002	2.11421745161484e-003,6.07139491646247e-004
1.86396396396396e+006	8.75925091755137e-001,5.05002974355151e-002	2.48149816489725e-003,-1.01000594871030e-003
1.87387387387387e+006	9.22954347750854e-001,6.04360716949227e-002	1.54091304498293e-003,-1.20872143389845e-003
1.88378378378378e+006	9.48651025614805e-001,2.97908211391814e-002	1.02697948770391e-003,-5.95816422783627e-004
1.89369369369369e+006	9.35633836516426e-001,7.27567360504855e-003	1.28732326967148e-003,-1.45513472100971e-004
1.90360360360360e+006	9.45828084673919e-001,-7.78890854941723e-003	1.08343830652162e-003,1.55778170988345e-004
1.91351351351351e+006	9.25980238505805e-001,-5.41497728212144e-002	1.48039522988390e-003,1.08299545642429e-003
1.92342342342342e+006	8.39059508148480e-001,-6.57684359892549e-002	3.21880983703039e-003,1.31536871978510e-003
1.93333333333333e+006	8.36450008038096e-001,3.21297848134559e-002	3.27099983923809e-003,-6.42595696269118e-004
1.94324324324324e+006	8.44632047347602e-001,2.77064522467005e-002	3.10735905304796e-003,-5.54129044934010e-004
1.95315315315315e+006	8.91070375334482e-001,7.51250895553873e-002	2.17859249331036e-003,-1.50250179110775e-003
1.96306306306306e+006	9.22138575080131e-001,3.35195890022081e-002	1.55722849839738e-003,-6.70391780044161e-004
1.97297297297297e+006	9.15834137536503e-001,3.91035983490576e-002	1.68331724926994e-003,-7.82071966981152e-004
1.98288288288288e+006	9.49772642140021e-001,1.78424576068922e-002	1.00454715719959e-003,-3.56849152137843e-004
1.99279279279279e+006	9.58051306783211e-001,-2.24410618567265e-002	8.38973864335779e-004,4.48821237134530e-004
2.00270270270270e+006	9.39551871693739e-001,-6.67051229494066e-002	1.20896256612521e-003,1.33410245898813e-003
2.01261261261261e+006	8.87924993272759e-001,-7.53451874422915e-002	2.24150013454483e-003,1.50690374884583e-003
2.02252252252251e+006	8.82505483979871e-001,-7.72773849881174e-002	2.34989032040258e-003,1.54554769976235e-003
2.03243243243242e+006	8.67995409862992e-001,-8.04358623747065e-002	2.64009180274017e-003,1.60871724749413e-003
2.04234234234233e+006	7.98269316319400e-001,-1.29693576050594e-001	4.03461367361200e-003,2.59387152101188e-003
2.05225225225224e+006	6.71829277423828e-001,8.40874352828522e-003	6.56341445152343e-003,-1.68174870565704e-004
2.06216216216215e+006	8.13860434190529e-001,1.34753640587331e-001	3.72279131618943e-003,-2.69507281174663e-003
2.07207207207206e+006	9.09072184005033e-001,8.90357650111711e-002	1.81855631989934e-003,-1.78071530022342e-003
2.08198198198197e+006	9.32722241535987e-001,4.60370834845753e-002	1.34555516928025e-003,-9.20741669691507e-004
2.09189189189188e+006	9.55189294610771e-001,9.10125833567427e-003	8.96214107784590e-004,-1.82025166713485e-004
2.10180180180179e+006	9.57789761194990e-001,-3.49816484252270e-002	8.44204776100195e-004,6.99632968504540e-004
2.11171171171170e+006	9.40749010036828e-001,-7.51303910730396e-002	1.18501979926344e-003,1.50260782146079e-003
2.12162162162161e+006	9.19687436649324e-001,-8.99559633077660e-002	1.60625126701352e-003,1.79911926615532e-003
2.13153153153152e+006	9.03464718344370e-001,-1.31741090481267e-001	1.93070563311260e-003,2.63482180962535e-003
2.14144144144143e+006	8.29338384768863e-001,-1.60985572877217e-001	3.41323230462274e-003,3.21971145754433e-003
2.15135135135134e+006	7.65858528116725e-001,-1.02755055039308e-001	4.68282943766550e-003,2.05510110078616e-003
2.16126126126125e+006	7.30860193907348e-001,-5.86631961600487e-002	5.38279612185304e-003,1.17326392320097e-003
2.17117117117116e+006	7.76120157595580e-001,5.45065770741638e-002	4.47759684808841e-003,-1.09013154148328e-003
2.18108108108107e+006	8.63305076391286e-001,3.12439852876964e-002	2.73389847217428e-003,-6.24879705753928e-004
2.19099099099098e+006	8.70799519974375e-001,5.87078794043393e-003	2.58400960051250e-003,-1.17415758808679e-004
2.20090090090089e+006	9.03165356072113e-001,-5.02954590272036e-003	1.93669287855774e-003,1.00590918054407e-004
2.21081081081080e+006	9.18747319639429e-001,-5.50544753709185e-002	1.62505360721142e-003,1.10108950741837e-003
2.22072072072071e+006	8.86157271354646e-001,-1.01542336695223e-001	2.27685457290709e-003,2.03084673390446e-003
2.23063063063062e+006	8.34813271857801e-001,-9.24765164527979e-002	3.30373456284398e-003,1.84953032905596e-003
2.24054054054053e+006	8.39835920646702e-001,-6.22117123884977e-002	3.20328158706596e-003,1.24423424776995e-003
2.25045045045044e+006	8.22942246637914e-001,-8.36083236314850e-002	3.54115506724171e-003,1.67216647262970e-003
2.26036036036035e+006	7.89246278087382e-001,-1.05145896034951e-002	4.21507443825237e-003,2.10291792069902e-004
2.27027027027026e+006	8.80240570523137e-001,1.90181140693420e-002	2.39518858953725e-003,-3.80362281386840e-004
2.28018018018017e+006	9.24837167799470e-001,-2.40011841950342e-002	1.50325664401061e-003,4.80023683900684e-004
2.29009009009008e+006	9.41049244646279e-001,-6.62933969356586e-002	1.17901510707441e-003,1.32586793871317e-003
2.29999999999999e+006	9.42885561070982e-001,-1.07639596009975e-001	1.14228877858035e-003,2.15279192019949e-003
2.30990990990990e+006	9.31983259601869e-001,-1.46194479750208e-001	1.36033480796262e-003,2.92388959500415e-003
2.31981981981982e+006	9.07685370885337e-001,-1.76428154971348e-001	1.84629258229325e-003,3.52856309942696e-003
2.32972972972973e+006	8.89665769749054e-001,-1.82663851302641e-001	2.20668460501891e-003,3.65327702605281e-003
2.33963963963964e+006	8.90248272861809e-001,-2.11884202265611e-001	2.19503454276382e-003,4.23768404531221e-003
2.34954954954955e+006	8.67986703762595e-001,-2.52568425466787e-001	2.64026592474810e-003,5.05136850933575e-003
2.35945945945946e+006	8.28269060136547e-001,-2.90342509677018e-001	3.43461879726906e-003,5.80685019354036e-003
2.36936936936937e+006	7.69358236487601e-001,-3.20967110051758e-001	4.61283527024798e-003,6.41934220103515e-003
2.37927927927928e+006	6.91466861277051e-001,-3.34257573771861e-001	6.17066277445897e-003,6.68515147543723e-003
2.38918918918919e+006	5.92644024494517e-001,-3.23845074648450e-001	8.14711951010965e-003,6.47690149296900e-003
2.39909909909910e+006	4.66394789879328e-001,-2.49709071764308e-001	1.06721042024134e-002,4.99418143528617e-003
2.40900900900901e+006	3.96125283175255e-001,-6.29060225435104e-002	1.20774943364949e-002,1.25812045087021e-003
2.41891891891892e+006	5.03286199835382e-001,1.40696619625792e-001	9.93427600329237e-003,-2.81393239251585e-003
2.42882882882883e+006	6.98853934620860e-001,1.83743585576484e-001	6.02292130758280e-003,-3.67487171152968e-003
2.43873873873874e+006	8.27096714685973e-001,1.18572195153193e-001	3.45806570628054e-003,-2.37144390306386e-003
2.44864864864865e+006	8.90634408267254e-001,3.39309319543732e-002	2.18731183465492e-003,-6.78618639087465e-004
2.45855855855856e+006	9.12208814413493e-001,-4.73727528019388e-002	1.75582371173013e-003,9.47455056038776e-004
2.46846846846847e+006	9.10858464788171e-001,-1.16948210885708e-001	1.78283070423657e-003,2.33896421771417e-003
2.47837837837838e+006	8.95187742380144e-001,-1.79284427700881e-001	2.09624515239713e-003,3.58568855401762e-003
2.48828828828829e+006	8.67449049524697e-001,-2.34747453889432e-001	2.65101900950605e-003,4.69494907778865e-003
2.49819819819820e+006	8.29219758743973e-001,-2.84131075801285e-001	3.41560482512054e-003,5.68262151602571e-003
2.50810810810811e+006	7.80251779788050e-001,-3.27483430485934e-001	4.39496440423901e-003,6.54966860971867e-003
2.51801801801802e+006	7.19452407788709e-001,-3.63479774666025e-001	5.61095184422581e-003,7.26959549332051e-003
2.52792792792793e+006	6.45560172984652e-001,-3.89072045108901e-001	7.08879654030696e-003,7.78144090217802e-003
2.53783783783784e+006	5.58048029082646e-001,-3.99048484829811e-001	8.83903941834708e-003,7.98096969659623e-003
